,Agent,Value,Consumption,i_a,m
399,S399,-7.1620375466491755,0.2819383960005505,0.0,0.0
400,S400,-17.448940116626662,1.144938574901364,0.0,0.0
401,S401,-13.821285573236844,1.2618025657705696,0.0,0.0
402,S402,-18.427511930527032,1.0725526531231357,0.0,0.0
403,S403,-10.855783257911185,2.144933522097188,0.0,0.0
404,S404,-12.897246681003057,1.535270355898905,0.0,0.0
405,S405,-9.775411044210193,1.2836848932895935,0.0,0.0
406,S406,-6.958413563146794,2.652135150344057,0.0,0.0
407,S407,-10.93073146516288,1.2344640533243303,0.0,0.0
408,S408,-10.207942076898954,1.1807944939220074,0.0,0.0
409,S409,-8.147558236959833,1.3790561183883892,0.0,0.0
410,S410,7.092762424471202,6.062231503595388,0.0,0.0
411,S411,3.6329866176753622,6.244336775086363,0.0,0.0
412,S412,5.361048729783246,5.012556546928144,0.0,0.0
413,S413,4.633316221306283,2.294070135151664,0.0,0.0
414,S414,-17.404827304895594,1.4133885405996762,0.0,0.0
415,S415,-43.5001903926238,0.8247322550331101,0.0,0.0
416,S416,-247.24484084729067,0.10703740116806913,0.0,0.0
417,S417,-20.061442109942753,0.8254249351152539,0.0,0.0
418,S418,0.5853510389344865,1.873856064493445,0.0,0.0
419,S419,-249.85328849786794,0.10703901337885938,0.0,0.0
420,S420,-30.229485190528937,0.6261570044989077,0.0,0.0
421,S421,-69.54950764705319,0.4074815896149742,0.0,0.0
422,S422,-28.120216704844758,1.6766071309504944,0.0,0.0
423,S423,-17.34575161606088,0.6261593968192276,0.0,0.0
424,S424,-15.482911303677836,0.9472931653895612,0.0,0.0
425,S425,-8.796048730904609,3.45174301365015,0.0,0.0
426,S426,-17.25394719148485,0.7286195722108917,0.0,0.0
427,S427,-27.32656896423315,1.5129878772156347,0.0,0.0
428,S428,-24.508416532482993,1.9402688352255586,0.0,0.0
429,S429,-14.90864522683448,2.93862464643981,0.0,0.0
430,S430,-5.514198221301529,2.8841159023387575,0.0,0.0
431,S431,-3.394416324303705,2.9568140524137654,0.0,0.0
432,S432,-6.2757967679367415,2.2765952267560046,0.0,0.0
433,S433,-7.836216212511523,1.750793129891919,0.0,0.0
434,S434,-0.262702178731788,2.8667968593226316,0.0,0.0
435,S435,-1.9726026152546412,1.5192319329202906,0.0,0.0
436,S436,0.7645076592710442,1.9976302761125302,0.0,0.0
437,S437,0.5512194615293609,2.268266039555868,0.0,0.0
438,S438,-5.46932148444245,1.4892049579997473,0.0,0.0
439,S439,0.037532704195855415,1.6009818642817646,0.0,0.0
440,S440,-9.721124106132198,0.49656411197436917,0.0,0.0
441,S441,-6.164129512094857,0.4965637892167238,0.0,0.0
442,S442,-10.453140635938627,0.533380584776749,0.0,0.0
443,S443,-11.097361939168978,0.49656411197436917,0.0,0.0
444,S444,-10.662686579955693,0.49656411197436917,0.0,0.0
445,S445,-14.74156378658633,0.44999896470014616,0.0,0.0
446,S446,-8.461485715488564,0.49656411197436917,0.0,0.0
447,S447,-7.514282554384764,0.6525067625125318,0.0,0.0
448,S448,-5.9304722266219,0.7358881638598607,0.0,0.0
449,S449,-8.166172114264656,0.6525066441089249,0.0,0.0
450,S450,-51.37271118817144,0.7116455667876144,0.0,0.0
451,S451,-83.72279314920605,0.47254403198081935,0.0,0.0
452,S452,-51.28625935674993,0.7116468884771688,0.0,0.0
453,S453,-78.8428336197317,0.5636511980825594,0.0,0.0
